schcode,Rid,id,female,ses,femses,math,ses_mean,pro4yrc,public
122,1,1616,0,-0.169,0,59.06,0.105461538,1,1
122,2,1617,0,0.226,0,37.4,0.105461538,1,1
122,3,1618,1,-0.672,-0.672,48.81,0.105461538,1,1
122,4,1619,1,0.613,0.613,59.66,0.105461538,1,1
122,5,1620,0,0.586,0,61.0492,0.105461538,1,1
122,6,1621,1,0.336,0.336,48.63,0.105461538,1,1
122,7,1622,1,0.001,0.001,47.15,0.105461538,1,1
122,8,1623,0,-0.475,0,61.0492,0.105461538,1,1
122,9,1624,1,-0.011,-0.011,50.75,0.105461538,1,1
122,10,1625,0,0.702,0,52.01,0.105461538,1,1
122,11,1626,1,0.646,0.646,63.55,0.105461538,1,1
122,12,1627,1,0.163,0.163,43.47,0.105461538,1,1
122,13,2383,1,-0.575,-0.575,50.03,0.105461538,1,1
123,1,152,1,0.759,0.759,64.18,0.139444444,1,1
123,2,157,0,0.075,0,50.9,0.139444444,1,1
123,3,159,1,0.578,0.578,47.02,0.139444444,1,1
123,4,160,1,-0.993,-0.993,60.5793,0.139444444,1,1
123,5,165,0,0.433,0,60.5793,0.139444444,1,1
123,6,168,1,0.178,0.178,67.4,0.139444444,1,1
123,7,626,1,-0.384,-0.384,60.5878,0.139444444,1,1
123,8,627,1,0.453,0.453,60.5878,0.139444444,1,1
123,9,628,0,-0.216,0,45.6,0.139444444,1,1
123,10,629,1,0.274,0.274,52.89,0.139444444,1,1
123,11,630,0,-0.095,0,51.54,0.139444444,1,1
123,12,631,0,-0.493,0,60.5878,0.139444444,1,1
123,13,632,1,-0.142,-0.142,60.5878,0.139444444,1,1
123,14,633,1,0.982,0.982,75.88,0.139444444,1,1
123,15,634,1,-0.175,-0.175,45.79,0.139444444,1,1
123,16,635,0,0.122,0,63.07,0.139444444,1,1
123,17,636,0,0.984,0,60.5878,0.139444444,1,1
123,18,637,0,0.17,0,60.5878,0.139444444,1,1
124,1,4352,1,-0.303,-0.303,62.2713,-0.096,1,1
124,2,4353,0,0.827,0,58.2,-0.096,1,1
124,3,4354,1,-0.696,-0.696,62.2713,-0.096,1,1
124,4,4355,1,-0.198,-0.198,70.27,-0.096,1,1
124,5,4356,1,-0.162,-0.162,53.98,-0.096,1,1
124,6,4357,0,-1.315,0,62.2713,-0.096,1,1
124,7,4358,0,0.686,0,63.18,-0.096,1,1
124,8,4359,0,-0.063,0,48.82,-0.096,1,1
124,9,4360,0,-1.18,0,56.11,-0.096,1,1
124,10,4361,1,0.378,0.378,68.61,-0.096,1,1
124,11,4362,1,1.154,1.154,61.27,-0.096,1,1
124,12,4363,1,0.314,0.314,54.05,-0.096,1,1
124,13,4364,1,-0.69,-0.69,62.2713,-0.096,1,1
125,1,4135,1,-1.065,-1.065,62.2655,-0.443352941,0.352941176,1
125,2,4136,1,-1.206,-1.206,62.2655,-0.443352941,0.352941176,1
125,3,4137,1,1.458,1.458,75.72,-0.443352941,0.352941176,1
125,4,4138,0,-1.092,0,62.21,-0.443352941,0.352941176,1
125,5,4139,1,-0.222,-0.222,62.2655,-0.443352941,0.352941176,1
125,6,4140,0,-0.121,0,48.36,-0.443352941,0.352941176,1
125,7,4141,1,-1,-1,43.24,-0.443352941,0.352941176,1
125,8,4142,1,0.216,0.216,62.2655,-0.443352941,0.352941176,1
125,9,4143,0,-0.15,0,55.81,-0.443352941,0.352941176,1
125,10,4144,1,-0.521,-0.521,59.74,-0.443352941,0.352941176,1
125,11,4145,0,-0.074,0,62.2655,-0.443352941,0.352941176,1
125,12,4146,0,-0.967,0,48.12,-0.443352941,0.352941176,1
125,13,4147,0,-0.243,0,59.8,-0.443352941,0.352941176,1
125,14,4148,1,-0.764,-0.764,57.88,-0.443352941,0.352941176,1
125,15,4149,0,0.468,0,58.91,-0.443352941,0.352941176,1
125,16,4150,1,-1.506,-1.506,35.5,-0.443352941,0.352941176,1
125,17,4151,0,-0.748,0,36.35,-0.443352941,0.352941176,1
126,1,2498,1,0.052,0.052,61.0927,-0.517333333,1,1
126,2,2499,0,0.385,0,54.68,-0.517333333,1,1
126,3,2500,0,-1.247,0,61.0927,-0.517333333,1,1
126,4,2501,1,-0.611,-0.611,43.36,-0.517333333,1,1
126,5,2502,0,-1.052,0,54.48,-0.517333333,1,1
126,6,2503,0,-0.925,0,61.0927,-0.517333333,1,1
126,7,2504,1,-0.925,-0.925,46.54,-0.517333333,1,1
126,8,2505,0,-0.75,0,61.0927,-0.517333333,1,1
126,9,2506,0,-1.351,0,61.0927,-0.517333333,1,1
126,10,2507,0,-1.104,0,61.0927,-0.517333333,1,1
126,11,2508,0,-0.414,0,61.0927,-0.517333333,1,1
126,12,2509,1,-0.763,-0.763,47.83,-0.517333333,1,1
126,13,2510,0,-1,0,61.0927,-0.517333333,1,1
126,14,2511,1,-0.201,-0.201,52.63,-0.517333333,1,1
126,15,2512,1,0.434,0.434,53.99,-0.517333333,1,1
126,16,2513,0,-0.355,0,48.86,-0.517333333,1,1
126,17,2514,0,-0.398,0,59.23,-0.517333333,1,1
126,18,2515,1,-0.681,-0.681,57.46,-0.517333333,1,1
126,19,2516,1,0.881,0.881,61.0927,-0.517333333,1,1
126,20,2517,1,-0.419,-0.419,61.0927,-0.517333333,1,1
126,21,2518,0,-0.467,0,61.0927,-0.517333333,1,1
126,22,2519,1,-0.15,-0.15,61.0927,-0.517333333,1,1
126,23,2520,1,-0.955,-0.955,61.0927,-0.517333333,1,1
126,24,2521,1,-0.4,-0.4,58.12,-0.517333333,1,1
127,1,2720,0,1.187,0,61.1118,0.776416667,1,1
127,2,2721,1,0.511,0.511,64.1,0.776416667,1,1
127,3,2722,1,1.187,1.187,61.1118,0.776416667,1,1
127,4,2723,1,0.791,0.791,61.1118,0.776416667,1,1
127,5,2724,0,-0.094,0,61.1118,0.776416667,1,1
127,6,2725,1,0.99,0.99,61.1118,0.776416667,1,1
127,7,2726,0,0.257,0,60.74,0.776416667,1,1
127,8,2727,0,1.339,0,61.1118,0.776416667,1,1
127,9,2728,0,0.441,0,70.4,0.776416667,1,1
127,10,2729,1,0.938,0.938,61.1118,0.776416667,1,1
127,11,2730,0,0.835,0,61.1118,0.776416667,1,1
127,12,2731,0,0.935,0,62.96,0.776416667,1,1
128,1,943,1,0.261,0.261,58.49,0.347263158,1,1
128,2,944,1,0.967,0.967,60.5942,0.347263158,1,1
128,3,945,0,0.568,0,70.55,0.347263158,1,1
128,4,946,1,0.982,0.982,60.5942,0.347263158,1,1
128,5,947,0,0.229,0,31.88,0.347263158,1,1
128,6,948,0,-0.618,0,60.5942,0.347263158,1,1
128,7,949,1,1.283,1.283,62.19,0.347263158,1,1
128,8,950,0,-0.591,0,60.5942,0.347263158,1,1
128,9,951,0,0.563,0,60.5942,0.347263158,1,1
128,10,952,0,0.692,0,55.44,0.347263158,1,1
128,11,953,0,-0.599,0,62.32,0.347263158,1,1
128,12,954,1,0.788,0.788,48.38,0.347263158,1,1
128,13,955,0,1.014,0,60.5942,0.347263158,1,1
128,14,956,1,-0.473,-0.473,60.5942,0.347263158,1,1
128,15,957,1,0.259,0.259,60.5942,0.347263158,1,1
128,16,958,0,0.987,0,62.1,0.347263158,1,1
128,17,959,0,0.487,0,62.62,0.347263158,1,1
128,18,960,1,-0.398,-0.398,60.5942,0.347263158,1,1
128,19,3478,1,0.197,0.197,49.5,0.347263158,1,1
129,1,6554,1,-0.208,-0.208,52.54,-0.327888889,0,1
129,2,6555,0,-1.007,0,42.36,-0.327888889,0,1
129,3,6556,1,-0.598,-0.598,63.76,-0.327888889,0,1
129,4,6557,0,-0.794,0,41.13,-0.327888889,0,1
129,5,6558,0,-0.414,0,63.55,-0.327888889,0,1
129,6,6559,0,-1.103,0,52.83,-0.327888889,0,1
129,7,6560,1,-0.923,-0.923,44.29,-0.327888889,0,1
129,8,6561,1,0.144,0.144,62.2,-0.327888889,0,1
129,9,6562,1,-0.677,-0.677,53.23,-0.327888889,0,1
129,10,6563,1,-0.395,-0.395,42.12,-0.327888889,0,1
129,11,6564,1,-0.289,-0.289,62.5464,-0.327888889,0,1
129,12,6565,0,-0.347,0,66.8,-0.327888889,0,1
129,13,6566,0,-0.582,0,42.99,-0.327888889,0,1
129,14,6567,0,-0.217,0,52.58,-0.327888889,0,1
129,15,6568,0,1.037,0,62.5464,-0.327888889,0,1
129,16,6569,0,1.059,0,57.19,-0.327888889,0,1
129,17,6570,1,-0.094,-0.094,61.46,-0.327888889,0,1
129,18,6571,0,-0.494,0,54.06,-0.327888889,0,1
130,1,1166,1,0.864,0.864,60.6002,-0.180875,1,0
130,2,1167,1,-0.621,-0.621,49.25,-0.180875,1,0
130,3,1168,1,0.388,0.388,45.81,-0.180875,1,0
130,4,1169,1,-0.232,-0.232,63.57,-0.180875,1,0
130,5,1170,0,-0.718,0,60.6002,-0.180875,1,0
130,6,1171,1,1.134,1.134,60.6002,-0.180875,1,0
130,7,1172,1,-0.272,-0.272,49.59,-0.180875,1,0
130,8,1173,1,-0.372,-0.372,51.1,-0.180875,1,0
130,9,1174,1,-0.114,-0.114,40.22,-0.180875,1,0
130,10,1175,0,-0.334,0,53.46,-0.180875,1,0
130,11,1176,1,-1.202,-1.202,56.94,-0.180875,1,0
130,12,1177,0,0.423,0,41.39,-0.180875,1,0
130,13,1178,1,-0.883,-0.883,60.6002,-0.180875,1,0
130,14,1179,0,-0.771,0,70.09,-0.180875,1,0
130,15,1180,1,0.282,0.282,62.34,-0.180875,1,0
130,16,1181,1,-0.466,-0.466,62.89,-0.180875,1,0
131,1,4943,0,0.292,0,56.02,-0.166125,1,0
131,2,4944,0,0.563,0,67.56,-0.166125,1,0
131,3,4945,1,-0.292,-0.292,55.14,-0.166125,1,0
131,4,4946,0,0.262,0,42.32,-0.166125,1,0
131,5,4947,0,0.11,0,62.3671,-0.166125,1,0
131,6,4948,0,-0.508,0,49.76,-0.166125,1,0
131,7,4949,0,-0.723,0,65.04,-0.166125,1,0
131,8,4950,0,-0.456,0,41.74,-0.166125,1,0
131,9,4951,0,-0.775,0,66.73,-0.166125,1,0
131,10,4952,1,-0.97,-0.97,50.2,-0.166125,1,0
131,11,4953,0,0.635,0,53.02,-0.166125,1,0
131,12,4954,1,-0.792,-0.792,62.3671,-0.166125,1,0
131,13,4955,1,0.255,0.255,62.3671,-0.166125,1,0
131,14,4956,0,0.011,0,61.16,-0.166125,1,0
131,15,4957,0,-0.771,0,50.09,-0.166125,1,0
131,16,4958,0,0.501,0,53.52,-0.166125,1,0
132,1,1037,1,0.271,0.271,65.44,-0.316857143,1,1
132,2,1038,1,-0.775,-0.775,34.08,-0.316857143,1,1
132,3,1039,0,0.018,0,60.5981,-0.316857143,1,1
132,4,1040,0,-0.953,0,39.3,-0.316857143,1,1
132,5,1041,1,-0.715,-0.715,49.38,-0.316857143,1,1
132,6,1042,0,-0.246,0,60.5981,-0.316857143,1,1
132,7,1043,1,-0.718,-0.718,48.79,-0.316857143,1,1
132,8,1044,0,-0.343,0,60.5981,-0.316857143,1,1
132,9,1045,1,-0.794,-0.794,47.16,-0.316857143,1,1
132,10,1046,1,-0.708,-0.708,41.16,-0.316857143,1,1
132,11,1047,0,-1.47,0,52.31,-0.316857143,1,1
132,12,1048,1,1.361,1.361,58.08,-0.316857143,1,1
132,13,1049,1,-0.496,-0.496,61.84,-0.316857143,1,1
132,14,1050,1,1.132,1.132,60.5981,-0.316857143,1,1
133,1,3530,0,1.475,0,73.29,1.031882353,1,1
133,2,3603,1,0.71,0.71,61.8779,1.031882353,1,1
133,3,5541,0,1.608,0,55.09,1.031882353,1,1
133,4,5542,0,0.992,0,62.3845,1.031882353,1,1
133,5,5543,0,0.526,0,62.3845,1.031882353,1,1
133,6,5544,0,0.878,0,62.3845,1.031882353,1,1
133,7,5545,0,1.028,0,62.3845,1.031882353,1,1
133,8,5546,0,0.28,0,62.3845,1.031882353,1,1
133,9,5547,0,0.935,0,62.3845,1.031882353,1,1
133,10,5548,1,0.607,0.607,62.3845,1.031882353,1,1
133,11,5549,0,1.533,0,62.3845,1.031882353,1,1
133,12,5550,0,0.949,0,67.84,1.031882353,1,1
133,13,5551,0,0.878,0,62.3845,1.031882353,1,1
133,14,5552,1,1.456,1.456,62.3845,1.031882353,1,1
133,15,5553,0,1.659,0,62.21,1.031882353,1,1
133,16,5554,0,1.031,0,68.13,1.031882353,1,1
133,17,5555,0,0.997,0,71.82,1.031882353,1,1
134,1,5944,1,1.328,1.328,63.04,0.207411765,1,0
134,2,5945,0,-0.371,0,53.24,0.207411765,1,0
134,3,5946,0,0.57,0,62.508,0.207411765,1,0
134,4,5947,0,0.982,0,73.15,0.207411765,1,0
134,5,5948,0,0.073,0,48.63,0.207411765,1,0
134,6,5949,1,0.538,0.538,56.59,0.207411765,1,0
134,7,5950,1,0.322,0.322,67.8,0.207411765,1,0
134,8,5951,1,0.346,0.346,62.19,0.207411765,1,0
134,9,5952,1,-0.023,-0.023,44.11,0.207411765,1,0
134,10,5953,1,-1.479,-1.479,38.73,0.207411765,1,0
134,11,5954,0,0.769,0,71.8,0.207411765,1,0
134,12,5955,1,-0.724,-0.724,49.58,0.207411765,1,0
134,13,5956,1,0.612,0.612,56.14,0.207411765,1,0
134,14,5957,1,-0.486,-0.486,59.32,0.207411765,1,0
134,15,5958,1,1.136,1.136,62.508,0.207411765,1,0
134,16,5959,1,-0.169,-0.169,56.54,0.207411765,1,0
134,17,5960,1,0.102,0.102,61.04,0.207411765,1,0
135,1,2187,1,-0.945,-0.945,37.4,-0.3181,1,0
135,2,2188,0,0.383,0,55.17,-0.3181,1,0
135,3,2189,1,-0.213,-0.213,51.91,-0.3181,1,0
135,4,2190,1,-0.181,-0.181,57.64,-0.3181,1,0
135,5,2191,0,-1.472,0,42.48,-0.3181,1,0
135,6,2192,0,-0.264,0,61.0794,-0.3181,1,0
135,7,2193,1,0.563,0.563,60.12,-0.3181,1,0
135,8,2194,0,0.199,0,70.57,-0.3181,1,0
135,9,2195,1,-1.591,-1.591,53.78,-0.3181,1,0
135,10,2196,0,0.71,0,53.03,-0.3181,1,0
135,11,2197,0,-0.719,0,46.33,-0.3181,1,0
135,12,2198,0,-0.868,0,61.0794,-0.3181,1,0
135,13,2199,0,-0.554,0,61.0794,-0.3181,1,0
135,14,2200,1,-0.001,-0.001,61.43,-0.3181,1,0
135,15,2201,0,-1.022,0,36.64,-0.3181,1,0
135,16,2202,0,0.552,0,40.65,-0.3181,1,0
135,17,2203,0,-0.561,0,37.42,-0.3181,1,0
135,18,2204,1,-0.039,-0.039,55.18,-0.3181,1,0
135,19,2205,0,-0.147,0,42.03,-0.3181,1,0
135,20,2206,0,-0.192,0,44.54,-0.3181,1,0
136,1,4018,1,0.146,0.146,64.3,0.281214286,1,0
136,2,4019,0,0.131,0,70.6,0.281214286,1,0
136,3,4020,1,-0.042,-0.042,46.27,0.281214286,1,0
136,4,4021,1,0.795,0.795,57.84,0.281214286,1,0
136,5,4022,0,0.636,0,57.31,0.281214286,1,0
136,6,4023,0,0.087,0,55.42,0.281214286,1,0
136,7,4024,1,-0.546,-0.546,41.03,0.281214286,1,0
136,8,4025,1,1.478,1.478,62.2626,0.281214286,1,0
136,9,4026,1,0.364,0.364,42.68,0.281214286,1,0
136,10,4027,1,0.287,0.287,66.85,0.281214286,1,0
136,11,4028,0,0.474,0,57.11,0.281214286,1,0
136,12,4029,0,-0.464,0,67.69,0.281214286,1,0
136,13,4030,0,0.335,0,62.2627,0.281214286,1,0
136,14,4031,1,0.256,0.256,44.2,0.281214286,1,0
137,1,1,0,-0.529,0,52.14,-0.241833333,0.222222222,0
137,2,2,0,-0.377,0,62.46,-0.241833333,0.222222222,0
137,3,3,1,-0.859,-0.859,52.7,-0.241833333,0.222222222,0
137,4,4,1,-0.191,-0.191,47.96,-0.241833333,0.222222222,0
137,5,5,0,-0.238,0,60.4188,-0.241833333,0.222222222,0
137,6,6,1,-0.319,-0.319,56.43,-0.241833333,0.222222222,0
137,7,7,1,-0.292,-0.292,58.98,-0.241833333,0.222222222,0
137,8,8,1,-0.601,-0.601,57.56,-0.241833333,0.222222222,0
137,9,9,0,-0.07,0,69.1,-0.241833333,0.222222222,0
137,10,10,0,0.198,0,50.53,-0.241833333,0.222222222,0
137,11,11,0,0.096,0,56.15,-0.241833333,0.222222222,0
137,12,12,0,0.136,0,66.02,-0.241833333,0.222222222,0
137,13,13,0,0.089,0,60.4188,-0.241833333,0.222222222,0
137,14,14,1,0.11,0.11,54.27,-0.241833333,0.222222222,0
137,15,15,1,-0.182,-0.182,67.49,-0.241833333,0.222222222,0
137,16,16,1,-0.286,-0.286,60.4188,-0.241833333,0.222222222,0
137,17,17,1,-0.323,-0.323,48.41,-0.241833333,0.222222222,0
137,18,18,0,-0.715,0,60.4188,-0.241833333,0.222222222,0
138,1,4894,1,-0.526,-0.526,46.15,-0.132166667,1,0
138,2,4895,0,-0.441,0,62.3667,-0.132166667,1,0
138,3,4896,0,-0.798,0,53.35,-0.132166667,1,0
138,4,4897,1,1.306,1.306,62.3667,-0.132166667,1,0
138,5,4898,1,-0.082,-0.082,62.3667,-0.132166667,1,0
138,6,4899,1,-0.45,-0.45,55.29,-0.132166667,1,0
138,7,4900,0,0.424,0,62.3667,-0.132166667,1,0
138,8,4901,1,0.804,0.804,54.65,-0.132166667,1,0
138,9,4902,1,-0.353,-0.353,38.63,-0.132166667,1,0
138,10,4903,1,0.298,0.298,62.3668,-0.132166667,1,0
138,11,4904,1,-0.95,-0.95,62.3668,-0.132166667,1,0
138,12,4905,1,-0.818,-0.818,62.3668,-0.132166667,1,0
139,1,3520,1,0.904,0.904,61.6865,0.221666667,1,0
139,2,3521,1,0.399,0.399,46.7,0.221666667,1,0
139,3,3522,1,0.803,0.803,68.19,0.221666667,1,0
139,4,3523,1,0.181,0.181,61.12,0.221666667,1,0
139,5,3524,1,0.511,0.511,67.85,0.221666667,1,0
139,6,3525,1,0.272,0.272,72.9,0.221666667,1,0
139,7,4342,0,0.219,0,62.2712,0.221666667,1,0
139,8,4343,1,-0.651,-0.651,65.12,0.221666667,1,0
139,9,4345,0,-0.688,0,53.71,0.221666667,1,0
139,10,4346,0,0.078,0,32.05,0.221666667,1,0
139,11,4347,0,0.454,0,33.86,0.221666667,1,0
139,12,4348,1,0.005,0.005,74.18,0.221666667,1,0
139,13,4349,1,-0.137,-0.137,34.57,0.221666667,1,0
139,14,4350,1,0.613,0.613,41.98,0.221666667,1,0
139,15,4351,0,0.362,0,62.2713,0.221666667,1,0
140,1,1995,1,0.767,0.767,61.0741,0.603428571,1,0
140,2,1996,1,1.077,1.077,61.0741,0.603428571,1,0
140,3,1997,0,0.51,0,61.0741,0.603428571,1,0
140,4,1998,1,-0.021,-0.021,57.54,0.603428571,1,0
140,5,1999,1,-0.597,-0.597,61.0741,0.603428571,1,0
140,6,2000,0,0.8,0,62.18,0.603428571,1,0
140,7,2001,0,1.585,0,61.0741,0.603428571,1,0
140,8,2002,1,0.862,0.862,67.62,0.603428571,1,0
140,9,2003,0,0.888,0,99.98,0.603428571,1,0
140,10,2004,1,0.682,0.682,68.9,0.603428571,1,0
140,11,2005,1,0.801,0.801,61.0741,0.603428571,1,0
140,12,2006,1,0.359,0.359,67.92,0.603428571,1,0
140,13,2007,1,0.672,0.672,61.0741,0.603428571,1,0
140,14,2008,0,-0.497,0,61.0741,0.603428571,1,0
140,15,2009,1,1.371,1.371,64.58,0.603428571,1,0
140,16,2010,0,0.462,0,75.4,0.603428571,1,0
140,17,2011,1,1.081,1.081,61.0741,0.603428571,1,0
140,18,2012,1,-0.69,-0.69,61.31,0.603428571,1,0
140,19,2013,0,0.904,0,61.0741,0.603428571,1,0
140,20,2014,1,0.621,0.621,61.82,0.603428571,1,0
140,21,2241,0,1.035,0,63.14,0.603428571,1,0
141,1,2522,0,-1.03,0,61.0931,0.602153846,1,0
141,2,2523,0,0.842,0,61.0931,0.602153846,1,0
141,3,2524,1,1.014,1.014,61.0931,0.602153846,1,0
141,4,2525,0,1.214,0,61.0931,0.602153846,1,0
141,5,2526,1,0.885,0.885,55.77,0.602153846,1,0
141,6,2527,1,0.932,0.932,61.0931,0.602153846,1,0
141,7,2528,0,1.033,0,62.62,0.602153846,1,0
141,8,2529,0,0.793,0,61.0931,0.602153846,1,0
141,9,2530,1,1.229,1.229,61.0931,0.602153846,1,0
141,10,2531,1,0.712,0.712,61.0931,0.602153846,1,0
141,11,2532,1,0.436,0.436,57.51,0.602153846,1,0
141,12,2533,1,0.725,0.725,54.73,0.602153846,1,0
141,13,2534,1,-0.957,-0.957,57.19,0.602153846,1,0
142,1,6235,0,0.284,0,64.89,-0.321052632,1,1
142,2,6236,0,-0.51,0,69.98,-0.321052632,1,1
142,3,6237,1,-0.973,-0.973,48.64,-0.321052632,1,1
142,4,6238,1,-1.092,-1.092,62.5321,-0.321052632,1,1
142,5,6239,0,-0.092,0,62.5321,-0.321052632,1,1
142,6,6240,0,-1.046,0,51.74,-0.321052632,1,1
142,7,6241,0,-0.649,0,62.5321,-0.321052632,1,1
142,8,6242,1,0.423,0.423,69.75,-0.321052632,1,1
142,9,6243,0,0.637,0,62.5321,-0.321052632,1,1
142,10,6244,1,0.929,0.929,62.5321,-0.321052632,1,1
142,11,6245,1,-1.088,-1.088,56.15,-0.321052632,1,1
142,12,6246,1,-0.448,-0.448,62.5321,-0.321052632,1,1
142,13,6247,0,-0.486,0,62.5321,-0.321052632,1,1
142,14,6248,0,-0.743,0,58.06,-0.321052632,1,1
142,15,6249,0,0.007,0,62.5321,-0.321052632,1,1
142,16,6250,1,-0.021,-0.021,62.5321,-0.321052632,1,1
142,17,6251,0,-0.734,0,66.33,-0.321052632,1,1
142,18,6252,1,-0.182,-0.182,52.94,-0.321052632,1,1
142,19,6253,1,-0.316,-0.316,62.5321,-0.321052632,1,1
143,1,6524,0,0.443,0,62.5432,0.460857143,1,1
143,2,6525,0,-0.198,0,59.26,0.460857143,1,1
143,3,6526,1,0.661,0.661,62.5432,0.460857143,1,1
143,4,6527,1,0.055,0.055,64.85,0.460857143,1,1
143,5,6528,1,-0.021,-0.021,62.5432,0.460857143,1,1
143,6,6529,0,0.452,0,62.5432,0.460857143,1,1
143,7,6530,1,0.96,0.96,72.78,0.460857143,1,1
143,8,6531,1,0.202,0.202,50.87,0.460857143,1,1
143,9,6532,1,0.694,0.694,62.5432,0.460857143,1,1
143,10,6533,1,0.495,0.495,62.5432,0.460857143,1,1
143,11,6534,1,-0.365,-0.365,62.5432,0.460857143,1,1
143,12,6535,0,0.96,0,52.76,0.460857143,1,1
143,13,6536,0,0.335,0,51.94,0.460857143,1,1
143,14,6537,1,1.779,1.779,62.81,0.460857143,1,1
144,1,1540,0,-1.293,0,36.29,-0.274266667,1,1
144,2,1541,1,0.434,0.434,50.5,-0.274266667,1,1
144,3,1542,1,0.514,0.514,61.0477,-0.274266667,1,1
144,4,1543,0,0.947,0,60.3,-0.274266667,1,1
144,5,1544,0,0.733,0,61.0477,-0.274266667,1,1
144,6,1545,1,-0.114,-0.114,56.1,-0.274266667,1,1
144,7,1546,0,-1.08,0,61.0477,-0.274266667,1,1
144,8,1547,0,-0.604,0,61.0477,-0.274266667,1,1
144,9,1548,1,-1.314,-1.314,61.0477,-0.274266667,1,1
144,10,1549,1,-0.286,-0.286,67.93,-0.274266667,1,1
144,11,1550,0,-0.678,0,36.28,-0.274266667,1,1
144,12,1551,1,-1.457,-1.457,43.19,-0.274266667,1,1
144,13,1552,0,-0.499,0,61.0477,-0.274266667,1,1
144,14,1553,0,-0.646,0,61.0477,-0.274266667,1,1
144,15,1554,0,1.229,0,61.0477,-0.274266667,1,1
145,1,5231,1,-1.477,-1.477,50.91,-0.132631579,1,1
145,2,5232,0,-0.624,0,43.91,-0.132631579,1,1
145,3,5233,1,1.002,1.002,64.81,-0.132631579,1,1
145,4,5234,1,0.752,0.752,62.3743,-0.132631579,1,1
145,5,5235,0,0.51,0,61.45,-0.132631579,1,1
145,6,5236,0,0.214,0,60.38,-0.132631579,1,1
145,7,5237,1,-0.172,-0.172,62.3743,-0.132631579,1,1
145,8,5238,1,0.115,0.115,62.3743,-0.132631579,1,1
145,9,5239,0,0.439,0,62.3743,-0.132631579,1,1
145,10,5240,0,-1.08,0,62.3743,-0.132631579,1,1
145,11,5241,1,0.065,0.065,61.23,-0.132631579,1,1
145,12,5242,0,1.284,0,62.3743,-0.132631579,1,1
145,13,5243,0,-1.288,0,51.79,-0.132631579,1,1
145,14,5244,1,-0.125,-0.125,59.61,-0.132631579,1,1
145,15,5245,1,-0.341,-0.341,46.28,-0.132631579,1,1
145,16,5246,0,-0.396,0,62.3743,-0.132631579,1,1
145,17,5247,1,0.324,0.324,60.22,-0.132631579,1,1
145,18,5248,1,-0.904,-0.904,49.65,-0.132631579,1,1
145,19,5249,1,-0.818,-0.818,49.46,-0.132631579,1,1
146,1,6584,0,-0.84,0,47.54,-0.081095238,1,1
146,2,6585,0,-0.794,0,54.17,-0.081095238,1,1
146,3,6586,1,-0.679,-0.679,62.5474,-0.081095238,1,1
146,4,6587,1,-0.187,-0.187,62.38,-0.081095238,1,1
146,5,6588,1,0.293,0.293,60.49,-0.081095238,1,1
146,6,6589,1,0.035,0.035,62.5474,-0.081095238,1,1
146,7,6590,1,0.641,0.641,69.48,-0.081095238,1,1
146,8,6591,0,1.071,0,62.5475,-0.081095238,1,1
146,9,6592,1,-0.181,-0.181,62.5475,-0.081095238,1,1
146,10,6593,0,-0.219,0,57.31,-0.081095238,1,1
146,11,6594,0,-0.263,0,62.5475,-0.081095238,1,1
146,12,6595,0,-1.08,0,50.58,-0.081095238,1,1
146,13,6596,0,-0.016,0,40.7,-0.081095238,1,1
146,14,6597,0,-0.466,0,67.92,-0.081095238,1,1
146,15,6598,0,-0.676,0,62.5475,-0.081095238,1,1
146,16,6599,1,-0.98,-0.98,52.05,-0.081095238,1,1
146,17,6600,0,0.67,0,62.5475,-0.081095238,1,1
146,18,6601,1,0.084,0.084,49.63,-0.081095238,1,1
146,19,6602,0,1.246,0,55.65,-0.081095238,1,1
146,20,6603,0,1.059,0,62.5475,-0.081095238,1,1
146,21,6604,1,-0.421,-0.421,62.5475,-0.081095238,1,1
147,1,1018,0,0.923,0,66.76,-0.267052632,1,1
147,2,1019,1,-0.323,-0.323,60.5972,-0.267052632,1,1
147,3,1020,1,-0.419,-0.419,60.5972,-0.267052632,1,1
147,4,1021,1,-0.872,-0.872,41.21,-0.267052632,1,1
147,5,1022,0,0.731,0,61.61,-0.267052632,1,1
147,6,1023,0,0.102,0,66.28,-0.267052632,1,1
147,7,1024,1,-0.055,-0.055,50.2,-0.267052632,1,1
147,8,1025,0,0.011,0,60.5972,-0.267052632,1,1
147,9,1026,1,-0.739,-0.739,60.5972,-0.267052632,1,1
147,10,1027,0,-0.554,0,58.74,-0.267052632,1,1
147,11,1028,1,-0.269,-0.269,44.8,-0.267052632,1,1
147,12,1029,1,0.579,0.579,70.53,-0.267052632,1,1
147,13,1030,1,-1.205,-1.205,60.5972,-0.267052632,1,1
147,14,1031,0,-0.776,0,46.96,-0.267052632,1,1
147,15,1032,1,-1.029,-1.029,60.5972,-0.267052632,1,1
147,16,1033,0,-1.185,0,41.66,-0.267052632,1,1
147,17,1034,1,-0.558,-0.558,60.01,-0.267052632,1,1
147,18,1035,1,0.713,0.713,62.48,-0.267052632,1,1
147,19,1036,0,-0.149,0,66.5,-0.267052632,1,1
148,1,1801,0,-0.123,0,56.2,-0.171466667,0.2,1
148,2,1802,0,-0.076,0,61.0591,-0.171466667,0.2,1
148,3,1803,1,-0.576,-0.576,56.48,-0.171466667,0.2,1
148,4,1804,0,1.166,0,62.79,-0.171466667,0.2,1
